bill_length_mm,bill_depth_mm,flipper_length_mm,species
54.07847170185184,16.922470116944197,212.03847471622765,Gentoo
56.6255546484028,17.790466720305197,198.17060697030362,Chinstrap
47.49162015647883,16.706169091499188,211.75801676808166,Chinstrap
44.10807881700494,16.688319397133917,230.48452723980273,Gentoo
46.31190824752388,15.93505607296651,225.02142173561313,Gentoo
57.0375487030801,15.876133840855882,207.005026340533,Gentoo
34.23883588079739,16.678882209242673,195.34965508659764,Adelie
51.75654696723977,16.475064346078746,222.0914934755097,Gentoo
37.29580673560872,21.289544249469575,208.7966565428507,Adelie
54.9522204736968,16.437186932424645,219.30972005796667,Gentoo
43.04915379981523,19.156202404021087,203.87924791951605,Chinstrap
48.89617662765782,14.121296888406105,221.32794297505453,Gentoo
59.41049478376139,13.88411780424617,212.2002156507472,Gentoo
50.86830271577336,20.484666542735013,181.97865735941318,Chinstrap
55.48076615782204,16.97004110121586,183.15031664050542,Chinstrap
42.631793689216686,15.590214457166029,193.2488829683334,Adelie
42.01479717509897,15.732285755009425,185.80787457578538,Adelie
49.23007669637157,17.011019178926556,230.81207662425055,Gentoo
43.59472111055409,21.12212742130453,196.8888349719305,Adelie
41.198167262390456,16.69008231210077,191.71289383755573,Chinstrap
34.24704842649666,20.653894784727186,197.30232015926896,Adelie
57.101750972238165,13.607934566903037,211.04686123299555,Gentoo
44.52277213838128,19.82358331890302,209.97854062168477,Chinstrap
51.4148999582405,20.03530432573373,178.94423441916646,Chinstrap
36.92930144290946,21.147994634423274,204.33282581158537,Adelie
43.80817429676466,20.004330780246566,189.15711414118647,Adelie
40.33749979288181,17.545786929456685,178.7766689191096,Adelie
42.36863518774256,18.18088202203288,204.83708356697886,Adelie
43.59329930898335,18.283180675323706,192.16927365915026,Chinstrap
49.646862992791256,16.40406705745433,184.4066701567336,Chinstrap
42.74105206592883,15.402129202591258,230.34867118960315,Gentoo
35.74316910095543,19.313754534620667,172.67883952484453,Adelie
40.79596890251297,16.197304744230152,202.26724969647864,Adelie
58.78517972068264,14.931534711567721,205.90438651167548,Gentoo
52.55842670301004,14.733896099840141,228.94608995235907,Gentoo
50.46642217068551,15.405080816575612,229.02748534156757,Gentoo
51.80254099912088,19.97666823068629,202.5813404158032,Chinstrap
57.09212348537399,17.558885903199123,179.70256230170878,Chinstrap
41.73858781604196,18.905950685464497,198.09078431780478,Chinstrap
41.606611321169126,18.672735933017734,183.37197423440156,Adelie
36.85400054109565,21.23052911424161,189.16717002362117,Adelie
47.02062016906203,14.18572891500071,228.94723865852535,Gentoo
58.58381618724999,15.890816272742544,229.60054113910687,Gentoo
46.92797640822173,15.945924997554858,219.46057597038828,Gentoo
52.03016816433586,17.873322741095734,208.96451663197743,Chinstrap
49.88007725747377,16.725622733118897,221.91684462093744,Gentoo
37.84466858873448,21.39255899605501,180.57800490628247,Adelie
53.425448894434986,14.346873643901988,219.50701005027923,Gentoo
38.335754506610314,16.460905673153597,195.851419347645,Adelie
53.242860436879155,18.093908226768498,193.39979891483082,Chinstrap
41.65545923883123,17.76796027924817,198.1430402188347,Chinstrap
46.743772427520824,16.57314303782051,211.2563245718805,Chinstrap
45.322815840441905,13.295427845700736,205.1396638054436,Gentoo
58.39917496234802,14.457341664902437,203.51701086166364,Gentoo
46.28181892936018,17.313701690588253,183.37925603695882,Chinstrap
53.09903999738358,14.760489229495157,229.58852809884343,Gentoo
56.08973934540731,20.005139099108156,202.35986163084908,Chinstrap
55.944056608534325,19.066410276761008,181.1182697650146,Chinstrap
57.24514478684466,17.30514625805558,209.14555138435188,Chinstrap
56.363072867644725,14.312264338370703,208.1826081318773,Gentoo
42.921151233772235,16.55478148398771,182.1983690444459,Adelie
50.57727074043544,18.828549784273047,189.1167950852395,Chinstrap
57.35143449619647,18.190285019803266,198.36116957155338,Chinstrap
38.468184292463,19.70094156021195,183.54488490958383,Adelie
41.661322995885705,19.43759739588975,193.9585731623014,Chinstrap
51.41056794403197,13.62437803826614,220.9081810842231,Gentoo
52.80018802087659,19.356474894117714,191.3345573596604,Chinstrap
56.40266904798688,13.249970287565482,215.0428026745783,Gentoo
44.19874086014926,16.393941210766883,212.45024137018285,Gentoo
35.65310836102379,17.11088925137789,184.2821557570385,Adelie
38.30287050099846,19.350851969265342,174.2831378050513,Adelie
36.126040578793294,17.52354732975726,180.84196586521549,Adelie
35.498126099471534,20.330181068606628,201.91056509901156,Adelie
41.638768153314466,17.460178026097598,202.36431828140636,Chinstrap
42.91961072656687,17.30266832460143,207.35999434234208,Chinstrap
56.78937981674264,15.173916474753387,213.52033607544354,Gentoo
41.5910180180613,19.295142422902806,183.66443912040972,Chinstrap
55.10525990569069,16.64852841219206,186.31626607713866,Chinstrap
41.989101684804524,20.14477197558066,186.70372721908547,Adelie
44.1020013800644,20.743275057857854,181.30820151422486,Adelie
38.20192984517121,16.577576525323924,199.08942305017544,Adelie
53.24542644894734,18.15828377901157,198.74700872972082,Chinstrap
51.247889312331,18.768022045917466,179.1394073366448,Chinstrap
33.883820283341514,18.403064690045515,183.2228150719173,Adelie
41.574269358687154,15.096572899591534,220.76362395534872,Gentoo
48.681041280443885,13.497098085651363,211.31871778377192,Gentoo
49.94450419016251,16.785771775271687,203.77177068963252,Chinstrap
52.037427036405816,13.759419425460328,203.49008980925365,Gentoo
54.81932583275522,15.659059036354929,208.16988191070342,Gentoo
55.22566273573209,20.23055008836021,185.11640752917813,Chinstrap
43.299106209342995,19.432312495950285,201.20369403775734,Chinstrap
54.87945985279622,15.140138512613506,211.8641718949104,Gentoo
57.003126176331335,13.473860789650221,227.76272784981722,Gentoo
40.704513022121766,19.39225093431949,176.3127901360105,Adelie
51.1465341232407,15.67280459926624,210.89585575463818,Gentoo
50.548878586395205,17.220611935623822,214.40887540645713,Gentoo
43.90982204436906,16.23725507345303,204.5230244425665,Gentoo
40.53922916453529,21.34392998068562,188.15989552758458,Adelie
42.66830294811367,18.38171211831352,209.4525839223623,Adelie
57.1535573462981,19.638823545500934,205.96639039797518,Chinstrap
57.21087499725287,16.88087473012303,214.17806775861973,Gentoo
54.273774199516765,15.916561109816758,217.1116518932034,Gentoo
45.615071868170375,19.280953804770917,172.8461415503219,Adelie
48.52568651529195,15.814960419751774,204.83963921153065,Gentoo
47.5176291002499,19.662168484621343,193.22792284200312,Chinstrap
52.91300230564779,19.93968979320084,203.24691160041868,Chinstrap
53.73695114240518,20.42694847393224,189.35539273049105,Chinstrap
45.874637461532814,17.051078187141893,211.56161580763745,Gentoo
42.809134145377136,17.76545723702397,196.99024809468307,Chinstrap
54.53951040179176,17.529234682627642,182.13911864051508,Chinstrap
58.85009411232197,13.100875666028196,211.881998483374,Gentoo
46.43697802557924,17.45043287786589,210.55145074040217,Chinstrap
50.71039910027649,14.608348996698819,205.14985893180068,Gentoo
41.034636792684545,19.921555970062215,182.25826076329537,Chinstrap
53.74669747393839,17.14545206969574,183.00237922981873,Chinstrap
56.04435006952339,19.034932563537335,209.55239883888706,Chinstrap
44.79202295947679,13.459537563249864,208.3606224732274,Gentoo
59.24045441654606,13.197599679757273,229.6123604314831,Gentoo
43.65340030121734,17.398530584840408,186.68265557246963,Chinstrap
43.97160543741057,17.010042525301788,196.59199358682912,Chinstrap
55.29153337668787,16.92290115117607,216.1057475974242,Gentoo
52.926530905148674,19.9216474335844,186.95812167482026,Chinstrap
54.34624667402165,17.261850794887298,229.02581469613722,Gentoo
55.76389742239694,15.617728098243308,205.17056225651095,Gentoo
51.138925181513684,18.37697704330557,205.48136047204986,Chinstrap
51.88881057252308,18.99169773364908,194.271430746527,Chinstrap
42.140757995133924,18.23337266825793,210.80915460317803,Chinstrap
39.39812464715903,16.721200982640568,180.32878694565082,Adelie
34.233125426126875,20.700456504336564,181.9301615427641,Adelie
58.06985040434153,14.039156374672512,221.51292297938215,Gentoo
47.2838535431209,20.7206642094915,189.00814338577865,Chinstrap
53.18797850991514,20.109876830956846,205.71860005694035,Chinstrap
48.09512195492242,17.327211462297136,191.7728822648392,Chinstrap
49.68273082743379,18.744857275230306,183.8085843783389,Chinstrap
42.713273004658234,20.063842851730236,181.5012771671832,Adelie
43.24328620559463,17.205085918796165,216.1983452200084,Gentoo
54.936144069454826,19.971611490800814,199.2638881943524,Chinstrap
45.9686717884459,19.430978171989103,183.17225059167967,Chinstrap
51.85921571238631,14.319220952652687,230.57587334774868,Gentoo
47.98534232447498,17.130898637535836,212.8992948423411,Gentoo
51.36218623251053,18.461887590688825,210.64183174838053,Chinstrap
51.61113921968244,17.56477104445706,178.01963402151947,Chinstrap
50.36380564503286,18.151783847584856,183.89471378512837,Chinstrap
48.17131933297638,17.306520493811096,207.0544888054423,Chinstrap
32.18383482738669,15.968146475149172,177.05953530893476,Adelie
43.91754822301528,16.222750783064683,199.34626477961913,Adelie
46.041500150514345,18.328601328983563,210.12052438269012,Chinstrap
57.8719127184107,17.199794410694643,208.22397739140388,Gentoo
52.34976949208797,16.313800645380926,223.0558428843408,Gentoo
37.15562801931953,19.0225801508315,193.384332291991,Adelie
42.05287293927516,16.86634628724455,186.28242817948706,Adelie
41.90788897994142,19.08416189055801,183.37785762183725,Adelie
56.53695596479071,16.003373066358957,205.37319481263586,Gentoo
51.689907259728784,20.60211754961947,187.96269726443492,Chinstrap
42.55474275941019,17.223915357486213,194.30936738050445,Adelie
55.2456078397679,17.074061478276512,226.52322166510095,Gentoo
43.83593037452867,16.30936244131513,219.67098382233314,Gentoo
36.05274674153459,20.7456748056411,179.69881119965427,Adelie
55.75528680470311,14.146788844543766,213.0746196769971,Gentoo
37.58956151508228,17.162476423632665,176.15424359323694,Adelie
46.0456354003016,13.404138062646322,204.39586264171743,Gentoo
50.14098789992173,15.325116656409916,203.02903675435587,Gentoo
58.011639863707956,13.987429048724374,211.97284166192716,Gentoo
34.040434374757446,17.05439673436338,179.56089697405324,Adelie
51.719772290596154,16.663938570160397,222.54689756234814,Gentoo
41.07958101437937,17.24240160929121,210.40004462843476,Chinstrap
48.898189220859734,16.323307576607885,227.3129806617997,Gentoo
41.591115251487395,14.797130660041844,203.66453298543652,Gentoo
33.129005323529285,19.415007106319635,202.7604088169719,Adelie
34.08371259920499,16.635279833330667,202.51391557790637,Adelie
42.07966374780006,15.472655173595632,209.03068961460588,Gentoo
43.52963202271452,18.31815885306274,189.54210386981185,Adelie
33.38883690166788,16.81974431267026,184.4808918255662,Adelie
44.941144827682756,19.698161859767023,189.34486446511627,Adelie
52.31763461861959,15.858537657335468,207.5713444859336,Gentoo
48.18255561085532,18.159301980905,194.27157126968473,Chinstrap
45.14647513412285,17.035133106257263,211.39884074612058,Chinstrap
46.455259183558084,19.00332512080656,181.5260946127631,Chinstrap
53.26355122756256,16.613393747705256,205.6601707543774,Gentoo
43.81683490811475,18.623132407547953,197.09033915617925,Chinstrap
59.424338596628445,14.466916001599488,204.76207224316437,Gentoo
57.70442768875003,17.59694642856247,201.10080642028547,Chinstrap
46.41835736483542,16.821490945783818,189.79976094254442,Chinstrap
36.19492946912263,16.836489469843503,174.10302494160396,Adelie
49.761022879606585,18.029356227393095,187.3500756924625,Chinstrap
58.72793063556546,15.36136833632306,225.01001842585944,Gentoo
56.63146751587124,20.59056018244261,184.01651739495296,Chinstrap
57.40715225501515,15.257881574202123,229.37367881985924,Gentoo
51.842530185616255,17.80621796840913,184.31340457732946,Chinstrap
42.99529254010678,15.883242868127144,175.9816848592868,Adelie
41.35371268498882,15.820872576309759,203.3233371025886,Adelie
36.440234698661044,20.82884074037202,195.38193933645556,Adelie
41.43574017205585,13.375543588145025,220.5654800589539,Gentoo
45.67052421542404,19.113986842139475,200.35061910996086,Chinstrap
44.50393436335414,13.513956964353126,217.38033616578988,Gentoo
42.2705223506359,15.774325091287036,185.93456605240817,Adelie
44.964075950345986,16.196621960665222,182.94358602006213,Adelie
42.532747961708694,16.017696294723045,206.17249885500402,Adelie
42.97915410850894,16.412611945959817,224.46622293995242,Gentoo
50.90189843814876,17.607154142693222,201.18980409650786,Chinstrap
41.75363134256016,15.434168938033615,209.18545083882128,Gentoo
33.70896795624665,20.225135910542654,194.25389788752824,Adelie
49.77386483327862,17.63763836798944,182.67650913320634,Chinstrap
39.386909533234636,19.112744659267605,183.76000910160084,Adelie
39.390416996711934,17.116143063689826,189.65213517519453,Adelie
56.52595033462073,14.715256126614811,227.1812855256849,Gentoo
42.00520771773034,20.54601312698004,206.73958545235882,Chinstrap
46.886666613423664,19.40370825619703,193.1442703135595,Chinstrap
41.598301583250745,15.832194634856918,177.38471632261508,Adelie
50.964707265461236,16.43477667962635,214.7638921611106,Gentoo
44.860338330896404,13.425844104128862,229.0989869250855,Gentoo
35.77902625559557,19.847274816310744,179.24888255587808,Adelie
42.42160679744842,16.777364721098213,195.75927022465825,Chinstrap
52.55159329558661,15.746990319901473,208.06756386839982,Gentoo
33.628425996727984,19.42233662544073,186.66463429113085,Adelie
59.5013378130584,15.193058153694132,221.82070080430842,Gentoo
41.324661801974536,15.633355645699714,204.59573937549976,Gentoo
41.44216300537415,16.884781207600092,208.55228978124705,Gentoo
45.77984117268024,20.00919571153014,201.94530451973037,Chinstrap
53.238941453179095,13.10023033645732,221.41491837688952,Gentoo
37.63122411023801,18.88473126851024,188.1202915410302,Adelie
44.289134115628954,19.25246637885736,203.2812126842525,Adelie
39.566219239637554,18.813125036427863,186.46444879948604,Adelie
53.88358382465012,16.65709309996395,227.1691210999595,Gentoo
50.08362331824337,19.87156460948844,202.13571334137666,Chinstrap
47.58337251797307,17.59111505972124,189.53114706673486,Chinstrap
36.763415747160714,17.36068195591654,173.54941641552782,Adelie
57.66644832699835,17.77917684785916,204.8213251925407,Chinstrap
38.468114038179294,18.49461253728949,201.01637054782864,Adelie
